gene_symbol	GSM121470	GSM121471	GSM121472	GSM121473	GSM121490	GSM121491	GSM121492	GSM121493	GSM121494	GSM121495	GSM121496	GSM121497	GSM121498	GSM121499	GSM121474	GSM121475	GSM121476	GSM121477	GSM121478	GSM121479	GSM121480	GSM121481	GSM121482	GSM121483	GSM121484	GSM121485	GSM121486	GSM121487	GSM121488	GSM121489
YY1	3092.834693	2370.114124	2235.793699	1688.206896	2002.77241	2325.796536	2562.813476	2003.767098	2013.055069	1754.71476	2480.618487	2241.34182	1810.865799	1623.697385	1638.342915	1454.533882	2498.46132	2239.401154	1945.581614	1801.698179	2034.652164	1614.676029	2502.926241	336.3122488	1964.83951	1486.770026	2148.973089	2035.752346	1723.105388	1602.760891
YWHAH	237.0929367	143.287323	123.3757494	90.7063422	68.84860695	69.66052974	103.8766424	64.63416231	91.12383997	106.9996116	113.7395214	118.4903524	118.2174194	78.92592736	137.044771	69.33072123	119.3184417	94.83796263	120.4703888	70.81577758	155.395038	125.0122755	149.6314286	95.9994815	150.5159533	95.2481461	621.2822072	79.10313322	132.340312	94.51804498
YWHAE	3680.069967	2811.646727	2756.561494	2677.351913	2297.835871	2340.450169	2985.95897	2553.6211	3629.311149	4278.936156	4128.191725	3438.400507	2741.696831	2505.16216	2668.142454	2277.332535	4975.009206	4906.536286	3991.703826	2851.049661	1876.130005	1736.920072	3603.601312	3540.725067	4103.903028	3026.473281	3863.553157	2102.75334	3437.080066	2434.28932
YTHDF3	161.8242286	112.6908964	83.661687	90.81561414	236.9981677	262.8748578	102.0067123	92.52969825	135.4484948	132.6091931	120.2219637	109.2854712	90.13212786	78.51550477	84.58318646	73.69839344	114.8749103	112.1436394	122.8107823	108.2829002	119.769303	100.4762168	129.6815341	114.2252754	127.9778725	114.4654893	69.22347705	72.66700866	84.56253205	90.53005172
YES1	127.6873179	90.33804569	154.6265555	85.3703906	123.4536185	139.3350381	159.1601894	55.60292103	56.85833168	60.03940121	217.8710537	155.0352962	177.7813839	139.4891415	118.84415	121.1394016	221.1225584	136.2862432	180.9769803	169.623859	109.9955536	105.6370436	183.0810021	125.2211097	131.0933281	90.8339131	162.7302939	132.9185632	220.6983834	175.8435883
YEATS4	2625.785488	2447.773874	5309.594825	4595.835388	11277.79112	11588.19608	10707.90955	8447.396612	13273.41683	4253.273995	7509.410501	5725.500331	7476.163559	6710.382491	4294.499259	3267.376444	7933.007858	6817.293806	10774.73432	6463.499098	5599.252995	5308.092564	6544.116995	7229.536514	4929.964344	4408.363009	4101.105595	3215.328828	2853.614657	2216.906065
YARS	104.7167053	75.97356423	65.74399087	55.66776475	44.1781522	91.8923039	72.70149225	45.63189034	80.25299491	57.236248	85.54884262	75.87775844	50.87298891	41.59688382	67.91120483	64.07722677	75.79041077	68.29523277	72.24630731	64.92183888	82.90739397	72.18697465	92.1022055	68.95824856	75.07952894	42.37126995	95.5975325	80.4676619	72.70997297	49.8701741
XRCC4	6744.411662	4232.683235	2043.34745	1909.863563	18245.60482	17418.13667	2405.196123	1730.33276	9690.875293	6128.639361	4630.216455	3877.124444	0	2506.473848	2447.799214	1782.089124	5529.749299	4479.091722	6295.057151	4943.611372	3195.855732	2502.692336	7624.72521	4384.159706	2367.253871	1823.245943	3411.131374	3355.945559	1754.662049	1415.773784
XRCC3	51.34613471	25.31000569	69.93113665	36.45524456	112.3086094	67.18107828	30.75928852	42.69673692	27.24940968	25.54057067	51.02177515	29.68977275	78.8686161	41.08200684	32.79743109	31.13674363	47.48292186	17.04722239	46.01255278	33.23931505	63.39897432	28.08108645	50.74833833	19.38097018	19.94991808	17.00217647	36.61241282	23.27458418	74.78355582	40.18091326
XRCC1	34.57643304	0	45.40877408	69.3518987	24.8259665	25.62332828	54.05332985	39.47115577	37.39399816	38.92538081	23.18279343	31.2648146	53.23476754	45.42934338	52.83480365	28.19959182	15.77244983	30.3091645	19.44427037	26.1048897	64.39588878	29.70087306	25.79941844	32.29584109	37.48207085	29.4868081	37.90227309	31.88634138	36.00625413	23.55462785
XRCC1	710.195195	572.759393	167.1918609	161.6499365	167.3923874	214.8741451	213.2646577	181.9187245	149.207935	155.9644215	189.1510768	171.290476	178.0383603	163.5145772	163.5781734	83.3131411	168.5378541	138.164076	166.1575253	123.1804551	136.6179548	149.2468672	208.4703329	170.5993223	143.9147295	128.5024819	184.9975866	158.283863	166.9154611	150.1025099
XPR1	38.8886131	48.85584566	53.00752502	39.93067226	55.99180363	44.56489304	33.1647249	38.50145519	11.19946794	15.35326122	50.66890968	13.96856486	55.58175616	34.46070731	40.57909525	19.80628849	51.60203908	39.08449953	52.61199386	42.70372059	60.79264117	30.01111284	41.95889075	32.85898953	42.52690856	19.16233304	36.16147416	55.79341096	52.86261607	46.45809569
XPO1	161.521424	124.2946915	64.13972416	53.3101986	80.82708919	78.053505	85.00462874	87.33383989	130.1412352	137.1639062	112.4297128	107.71744	98.74360719	71.96815526	82.91149499	75.57640996	119.7195844	119.4947829	97.81100607	85.3137213	92.14041691	71.78820887	142.9371821	107.4588303	94.97577853	92.95381831	67.71546789	55.65432274	98.49156802	83.28770546
XPC	49.87667175	0	46.27424647	30.59614148	78.27192039	45.40593789	70.99366137	43.44451598	51.56421699	30.54878345	33.48249224	50.41652909	75.39296536	44.19437812	82.74368395	42.62859082	36.25496214	38.78027714	53.90584877	29.53087173	65.7859863	35.64168569	71.50974418	29.34147773	62.86726488	29.53510974	28.07093178	33.91995762	52.00019082	32.46539073
XPA	59.50767984	28.25399523	64.25963318	39.27794168	55.61612917	53.59039926	33.04990463	38.68478166	26.44099738	15.75418114	86.05243538	71.02410571	66.72140165	64.28567301	76.92164933	41.44015849	66.06337121	43.84571443	76.58345478	61.85902135	53.04860966	30.62521214	45.35799698	45.92547733	35.9538607	28.15851306	37.91105761	88.73975101	90.3462799	48.65178139
XG	102.5758061	74.08584613	62.27436521	54.94637659	40.81047816	47.17248154	78.60363999	55.03557383	90.57175352	65.30065361	92.74168957	64.36756752	87.0299247	52.84283245	91.93110949	56.86226877	62.89999688	62.35212736	76.0003089	46.96927649	107.0765881	68.87004087	92.37222796	58.35517419	84.9075705	62.95313446	107.9090365	81.1762798	95.19959245	61.42754065
WWP2	83.17605945	29.10569637	68.83938432	50.66446399	66.82811901	74.6537967	53.82368931	44.86191913	78.2023881	80.63748368	54.77944178	43.83126505	66.66871226	59.43547635	65.88280027	82.04768075	60.007192	48.03886808	73.10800948	59.18409997	63.17008276	61.34852067	80.94609049	60.44315534	63.84000619	51.44258585	86.67831713	46.99571477	63.33905701	49.03524228
WWP1	34.19362325	19.98611405	12.64943511	15.13561335	13.74968542	10.33133901	24.84845689	19.96907793	31.60694914	29.45775547	3.966815367	12.92398962	21.6932371	17.701785	26.79749843	21.03781983	21.87978148	17.92219827	13.62582824	16.19531477	44.10030549	26.02903773	24.44353027	13.27297556	34.89793323	20.84752351	901.4424926	12.87956954	24.73250394	16.51775875
WWC2	212.9718693	179.1883994	145.4525481	142.1473138	81.22955594	83.52029652	153.9585418	118.8495914	119.7764694	151.4721467	200.3598131	155.9700391	148.399194	111.576708	170.7592024	134.4102293	159.8594395	139.0067451	214.9985959	191.5985659	196.1704344	179.9191337	177.8827088	133.1196276	174.8881547	137.5281796	214.5823839	143.6254283	178.8794409	174.4631291
WTAP	116.8106589	0	109.5552673	75.96140019	42.21532592	37.98389183	70.0722046	60.51414091	78.9877968	81.0942695	90.69460253	86.74297673	84.0414197	77.07902572	99.39274056	81.17836451	91.32325183	105.7468927	100.6746689	99.78953673	112.027664	81.25730115	114.8909457	95.77422213	123.2698045	122.615049	102.6031867	83.00199575	114.2583222	100.8371911
WRN	31.98790973	31.46635671	55.26452231	52.35962948	53.35159844	49.53719212	74.95930257	37.8520935	82.43176464	78.92207222	60.66014332	36.39421651	49.30709733	41.50167318	58.17449613	26.52423236	66.08356297	38.01029837	47.11115796	34.98484769	63.67252765	47.26012555	75.6452753	15.18912423	71.48642378	47.9823102	62.61605437	27.68002067	40.71197042	44.94595746
WNT9A	19.93750329	32.82948362	64.19484363	45.6456911	15.91461873	15.60708987	46.53019008	27.08889944	39.23428632	55.71472404	27.27696752	26.11788627	49.44852674	22.45954414	33.42649327	42.39750676	31.95681139	6.182714184	25.0960994	29.2353938	50.73576812	28.86904763	11.78568609	10.86298903	57.0321587	29.46802413	34.77937644	11.59410154	36.87302044	15.4078927
WNT5A	203.2912377	173.0715446	171.0840691	141.0333203	177.5507414	92.62850936	152.5633308	117.8895395	166.1122962	160.5487108	183.1278269	175.1451222	173.2205167	134.7507942	137.5271131	126.33054	174.5159585	179.6513939	218.0353802	159.4825877	142.3657648	117.1709451	184.7329042	152.3749723	159.8918379	113.963689	190.0194035	159.1447459	146.9610246	114.1989943
WNT4	27.06708235	0	57.65399973	42.23795398	22.47756427	25.57615055	61.67199236	34.97000828	45.13306712	45.24151267	31.28000418	25.91341125	42.73941156	28.87563237	39.61807899	47.62807621	26.71503281	23.1680152	45.14564395	34.36004854	56.48676824	46.90203388	34.90942745	35.31518312	41.10335196	22.55418138	30.7502102	28.29640111	45.32797133	41.33853104
WNT2	10310.15113	7067.947706	3212.511693	3125.948981	5329.266705	7346.815644	3099.67735	4014.151316	3248.785565	4125.732167	4555.766516	4886.614108	4633.174618	4736.520689	4665.077402	4055.27315	3606.787884	3700.819522	3919.522602	3746.117406	4838.723704	5410.608069	6567.504983	4162.833705	3253.792863	3369.271345	4762.986922	5033.825369	4164.000365	4053.045595
WNT16	11.03464397	0	32.21974836	28.80717619	44.24979245	39.16624713	62.27889949	28.56901954	24.27208634	23.36508717	27.10871379	3.384937884	15.47404078	28.17495597	49.3923847	30.89924057	26.46196286	21.49075374	21.30304786	7.471556564	45.05096311	29.22235412	32.12112068	19.47916017	39.18470358	15.76645957	11.4023062	17.98923167	30.70870575	24.71948074
WNK1	780.3901544	495.9047587	735.5596713	643.4647052	379.7055393	447.5465233	525.4329859	566.5444312	474.1568168	579.227412	966.2239175	882.2968539	697.9559624	545.8435532	712.1909985	598.8479331	1037.5114	965.2720453	876.8118944	780.2530899	523.1583765	508.3378475	1092.441552	843.4837346	852.1482258	717.3316465	922.2544832	897.457249	905.0892519	639.3436196
WLS	136.8605746	55.56514414	159.3987413	150.7884997	108.7405756	118.6572166	139.9070496	136.5898053	138.3206588	195.4418888	120.7185459	131.8536712	138.0729987	124.2739257	151.381153	136.2442298	143.2120138	136.4491233	144.3598448	113.6002014	143.2901039	130.5152433	149.9736496	122.2696343	184.022531	146.4438569	117.5324775	103.5284894	144.12052	104.8468897
WIPI1	35.64080627	31.57876911	51.61793414	42.591879	53.08251068	45.42865309	64.13628619	35.37332653	67.68974199	48.37986123	68.91859723	40.66716019	66.7491329	52.12829043	48.43778743	140.4431739	52.10010228	71.20688328	56.65236173	46.99270646	48.1382078	41.0712806	77.12678889	25.80086241	52.90236868	39.08273345	47.42908439	49.15231428	44.4409467	37.9380288
WIPF2	58.92536337	42.56986593	52.9233953	45.65826221	50.70906348	50.88845532	68.70593989	46.30151442	97.8244606	106.0597501	83.39893385	59.42160892	70.31999429	50.13626188	63.61689264	50.73212207	62.4840468	65.19108757	50.81829962	46.76751843	66.71909823	59.13218044	75.21208419	61.34563681	82.42808643	62.63917381	57.16379599	56.42882453	61.48686856	51.53569669
WIPF1	9312.654154	7153.942177	4172.261593	3668.722017	4520.923591	4762.976764	5295.188507	4098.235453	2669.545008	1962.230254	4148.650912	3589.540262	4386.236104	3827.528021	5141.727715	2239.703429	2515.811419	2949.09409	3771.128897	3312.996218	3934.508732	4198.085737	2367.054406	2564.605435	5868.691914	4485.610745	3711.2618	2943.033616	5423.348152	4646.347861
WFDC2	7.70683192	15.55443252	19.37110955	16.27861712	17.84541075	30.14540044	30.06843716	11.79657648	36.31940132	29.93425866	12.73587261	20.62042934	16.80329231	14.36386617	25.01576694	23.42018649	17.81181669	19.25619996	26.1790846	17.46183472	21.53335229	20.99262589	29.30826642	19.34053901	27.26493276	12.65905421	12.2631891	30.06062543	15.36592905	12.14485757
WDR89	327.6163109	228.2923625	132.5565259	139.5760389	157.1588985	146.4763476	147.0095034	130.3924054	188.6196777	186.5526397	160.4930266	150.2610966	161.3265811	108.8710618	148.1129641	114.5507548	144.1071814	123.0539156	164.5538742	128.3610814	196.3419037	154.787319	201.4295334	136.9793603	194.9185755	169.8875935	286.4002223	92.84065749	137.3802904	97.63203682
WDR60	75.94520795	51.44335624	127.9506655	100.7564591	113.4111702	48.01061418	162.6897066	126.2839625	174.695926	147.3972229	95.69781413	71.50082461	121.835424	96.685948	101.3432001	15.63118633	89.19234903	66.75662134	127.9523586	99.07231937	96.77407531	88.51563594	76.61851132	66.58724922	106.7895541	93.27046238	79.59067405	90.20969393	90.27248176	80.66859523
WDR60	56.44520156	41.95919318	62.8816464	45.5054749	159.4566284	139.0333336	96.47507705	58.49176039	71.58720941	61.46233831	34.09708572	25.44136607	53.69418201	44.74253261	54.32859707	38.53785269	33.6219578	29.80437072	43.26864316	31.79056201	64.64631369	57.45018637	49.21628578	44.03387616	71.37640338	42.00766596	29.71656508	27.60388817	27.90148262	29.21537881
WDR37	572.3593669	446.5597672	623.2310243	542.1889627	240.3378846	262.4694789	523.5157769	405.4467704	432.0766563	435.8393883	475.8647799	369.5891809	410.9984728	371.3326087	448.9706605	457.899492	451.4942849	369.4067401	572.2092896	437.054819	525.3133068	490.7068171	538.970601	386.9840567	656.0127174	516.1861849	514.5707936	389.1176078	527.7825468	455.5689024
WDR37	36.63732699	8.780319677	57.43062082	35.63232052	22.62783405	19.99112351	41.10662094	32.5279066	70.32529753	65.26779132	33.77810469	19.70905497	48.21725897	34.05305785	35.27791678	24.30325774	38.24990715	22.83283213	24.39059702	25.98383486	56.84166979	38.25519664	52.01614431	12.68239168	42.40481276	54.32458357	33.23037285	2.890106887	59.5304945	27.600502
WDR37	0	0	20.03544423	19.18157593	16.83662288	19.35684522	24.83108912	24.8359135	13.42095865	24.5415571	19.44849537	10.12560294	18.18061136	21.13953636	22.99378138	23.04146539	21.80709118	18.58583382	10.12434964	15.53276733	28.95996623	22.79345216	21.28267915	16.75150016	10.21042952	33.02624477	13.36564629	0.244502457	22.90202082	21.83122437
WDFY3	104.618471	67.14767196	146.2512969	114.6214236	56.97263433	115.4194269	148.6671607	122.5633999	90.07224673	76.67757791	177.0905559	141.8519154	132.141283	129.3875693	167.0912013	171.9714767	162.6472473	136.8677656	165.4064647	135.5618917	135.2119067	118.2324596	130.9117969	108.2891132	190.4251815	165.4545765	179.8718195	134.2259925	203.8738559	179.4886373
WDFY3	37.02013677	21.68040181	66.76998664	45.73852389	22.98894749	27.32172632	55.38003463	27.59256482	58.39957301	71.10084754	41.64864028	35.99227704	53.60451762	33.13700203	55.61148042	97.09657193	45.50682249	42.75132152	57.60908543	48.85018228	55.81444913	56.70608942	41.44050539	27.57550198	47.60528908	25.06854996	49.71305944	30.5101	52.93786123	45.68249177
WDFY3	110.0426224	36.23122454	35.28323054	31.21115874	59.68913929	42.94803674	75.03456291	36.35653538	57.04893295	33.54253794	13.32826595	4.469239699	45.16219895	24.52090082	53.96913297	20.59857671	19.48234757	25.44429861	32.91910549	15.9753334	32.33671488	19.3481158	36.26820355	13.05204809	45.62626365	36.2302534	26.23935948	18.92917525	26.63389115	14.08531438
WBP11	316.7902881	207.3269441	276.5411554	250.0635021	134.3650688	145.3347631	233.4392543	209.0819194	184.5250365	224.4428585	357.7459878	339.6657224	238.3732537	203.7341419	280.9679609	238.3100261	358.7737639	401.8925753	352.757698	264.0375196	212.7064539	202.1614915	391.2654288	348.2524397	359.3199079	278.9352491	385.7311756	354.3558004	314.6810301	234.7489692
VWF	42.61543853	17.07149352	38.08175246	34.20501633	42.09592551	25.57615055	46.23204334	33.83627874	47.92307542	64.65983898	38.73341072	25.11771132	62.17809756	52.92602622	29.95656431	144.7631621	51.79991825	35.10268621	44.61456467	31.71766878	33.92938542	27.27478203	48.1535236	15.17612849	50.08879828	21.22320292	26.21154184	25.60541	49.67048504	35.67778008
VWF	103.6968919	77.62025394	45.33044641	53.27925434	108.0230082	87.950343	86.31203599	41.47134414	68.43242971	64.88658877	66.64600345	41.17893195	71.04193131	37.90215616	66.59530947	68.61546103	48.96634251	40.1438934	53.12354817	48.44926949	62.77211451	55.38218702	71.91694382	41.1574872	73.56205249	29.96579934	51.39236673	53.17855235	50.42148957	0
VWA5A	43.04685908	20.39829284	73.88716746	40.44125262	34.0797896	35.25923269	61.65751922	60.33853344	34.82416719	11.76469931	26.96733392	35.67913816	52.53039364	42.76159657	44.76245041	34.99914871	43.12284974	24.75777907	44.43623658	39.71509796	45.87959841	54.1739267	30.34214919	20.27767578	33.04771217	48.94029268	25.3111286	23.457595	51.19854051	36.09307546
VTI1A	24.48058449	7.697717401	65.52157897	66.60366121	29.80583732	34.22423498	57.22970231	42.30403231	50.06898286	48.83664704	31.5253742	21.27591782	36.44903835	37.17837038	32.52233102	38.82028877	19.42715678	28.84997396	32.93602713	26.66720894	51.77574928	51.75581099	42.72708298	39.2817697	38.33942492	25.61060167	21.64212766	9.288165192	46.4913772	27.91884689
VTI1A	47.95249558	45.41865939	28.43874605	27.3924431	28.50582894	26.46087848	34.51651646	17.11786874	41.43934588	42.19846475	18.92971304	16.58350825	27.88839966	18.75557273	23.85117661	18.97915426	19.33965919	24.93277425	32.3138313	21.9877236	28.64733386	22.30297025	27.56539419	20.39608135	20.52417088	18.36938116	17.42848651	10.08609237	9.742800668	18.30627822
VTA1	1202.874427	681.4429394	647.1190295	567.260586	439.5123317	561.7789354	660.5310925	491.1403207	620.2066859	724.0942387	782.3190855	723.8637671	659.1053973	578.8317309	648.3512748	533.3053399	874.4010887	862.9927493	722.7377244	509.4286895	569.7174719	488.7728031	813.1935683	525.8564622	895.8907256	732.7318186	504.4246737	409.5591845	606.3978175	644.580393
VSIG10	53.75945672	27.04682787	69.12271774	45.56252839	33.99533565	53.15648069	45.7225887	39.27335615	53.20404519	58.1366747	42.15924361	37.65611948	44.12782311	39.19628144	59.55183051	45.73905568	41.53443199	33.27062133	49.14566021	27.82438904	59.11941994	44.97679268	62.8271504	35.64874027	61.94685034	39.64893598	41.21403691	29.03576483	73.55937502	52.41838025
VRK2	66233.68828	66207.35745	63271.83424	62927.14995	38082.61559	38073.00531	63118.66888	62868.54209	143666.686	132983.9776	76420.49357	76435.09892	60465.23032	60476.78501	58247.57005	39816.70858	88044.11145	88052.86121	85143.2032	85145.1557	52168.93234	52172.92	94442.88145	94447.21337	58546.83768	51841.10388	59834.50365	54821.18867	49985.37733	37900.77666
VPS53	208.6880455	177.9538885	254.8095787	208.9414757	397.3517553	467.9826318	272.1954368	207.2496195	324.3639331	271.133598	212.3911232	174.8016042	230.4966526	179.3084518	185.1643593	171.5221466	215.4769448	181.3003869	244.2313864	188.2806221	216.8249069	195.1248705	236.4862459	122.7981274	247.3500032	161.0819366	167.9043759	97.82733635	198.7296919	123.6668608
VPS53	67.82012089	45.24143263	31.39682433	27.13135087	55.66330689	45.02676878	59.14884108	27.7353665	39.55962298	44.41666923	39.77564911	14.60769535	40.50334796	21.87349026	38.68915773	31.11290163	29.62802943	10.10395225	54.19612005	6.155573343	40.17246252	23.36049711	44.00355278	24.35544808	61.58727148	30.81644485	22.99787182	12.97034291	31.52048522	34.50135101
VPS35	270.8936229	201.8015203	192.1000597	164.7994824	158.0383845	209.557041	190.1963974	158.0554062	195.2085665	207.0258455	281.2781729	261.2255999	196.7430923	168.818642	166.9802443	147.0620818	344.2855095	287.8468729	267.8006329	210.053571	182.1482344	161.6795868	311.3358935	231.4641169	299.4862542	217.2849171	304.4304484	245.8172067	197.2884577	195.481127
